unit_id,qc_result,rework_flag,downtime_minutes,rework_reason
G-018233,Fail,1,49,Edge chip
G-018234,Pass,0,1,
G-018235,Pass,0,1,
G-018236,Pass,0,1,
G-018237,Fail,1,39,Material Defect
G-018238,Pass,0,0,
G-018239,Fail,1,31,Incorrect dimensions
G-018240,Fail,1,28,Incorrect dimensions
G-018241,Fail,1,53,Machine Malfunction
G-018242,Pass,0,0,
G-018243,Fail,1,29,Machine Malfunction
G-018244,Fail,1,45,Machine Malfunction
G-018245,Fail,1,57,Machine Malfunction
G-018246,Pass,0,3,
G-018247,Pass,0,0,
G-018248,Fail,1,40,Incorrect dimensions
G-018249,Pass,0,0,
G-018250,Pass,0,1,
G-018251,Fail,1,58,Fatigue / Shift Pressure
G-018252,Fail,1,26,Fatigue / Shift Pressure
G-018253,Pass,0,1,
G-018254,Pass,0,1,
G-018255,Pass,0,1,
G-018256,Pass,0,1,
G-018257,Pass,0,2,
G-018258,Pass,0,0,
G-018259,Pass,0,0,
G-018260,Pass,0,0,
G-018261,Pass,0,3,
G-018262,Fail,1,46,Material Defect
G-018263,Pass,0,0,
G-018264,Pass,0,2,
G-018265,Pass,0,3,
G-018266,Pass,0,3,
G-018267,Pass,0,0,
G-018268,Fail,1,48,Incorrect dimensions
G-018269,Pass,0,0,
G-018270,Fail,1,56,Edge chip
G-018271,Pass,0,3,
G-018272,Pass,0,2,
G-018273,Pass,0,1,
G-018274,Pass,0,0,
G-018275,Pass,0,3,
G-018276,Fail,1,21,Incorrect dimensions
G-018277,Fail,1,60,Edge chip
G-018278,Pass,0,1,
G-018279,Pass,0,2,
G-018280,Pass,0,0,
G-018281,Pass,0,2,
G-018282,Fail,1,52,Incorrect dimensions
G-018283,Pass,0,3,
G-018284,Fail,1,36,Edge chip
G-018285,Fail,1,20,Edge chip
G-018286,Pass,0,1,
G-018287,Fail,1,32,Design / Specification Issue
G-018288,Pass,0,2,
G-018289,Pass,0,3,
G-018290,Pass,0,2,
G-018291,Pass,0,0,
G-018292,Pass,0,1,
G-018293,Pass,0,3,
G-018294,Fail,1,22,Edge chip
G-018295,Fail,1,48,Edge chip
G-018296,Pass,0,0,
G-018297,Pass,0,3,
G-018298,Pass,0,1,
G-018299,Pass,0,3,
G-018300,Pass,0,3,
G-018301,Pass,0,2,
G-018302,Pass,0,2,
G-018303,Pass,0,3,
G-018304,Pass,0,2,
G-018305,Fail,1,41,Incorrect dimensions
G-018306,Fail,1,48,Incorrect dimensions
G-018307,Pass,0,2,
G-018308,Fail,1,45,Incorrect dimensions
G-018309,Fail,1,60,Incorrect dimensions
G-018310,Fail,1,38,Incorrect dimensions
G-018311,Pass,0,3,
G-018312,Fail,1,27,Fatigue / Shift Pressure
G-018313,Pass,0,3,
G-018314,Pass,0,3,
G-018315,Pass,0,0,
G-018316,Fail,1,54,Incorrect dimensions
G-018317,Pass,0,1,
G-018318,Pass,0,0,
G-018319,Pass,0,0,
G-018320,Fail,1,44,Design / Specification Issue
G-018321,Fail,1,53,Fatigue / Shift Pressure
G-018322,Pass,0,2,
G-018323,Pass,0,3,
G-018324,Pass,0,2,
G-018325,Pass,0,1,
G-018326,Fail,1,23,Design / Specification Issue
G-018327,Pass,0,2,
G-018328,Pass,0,2,
G-018329,Fail,1,46,Machine Malfunction
G-018330,Pass,0,2,
G-018331,Fail,1,37,Material Defect
G-018332,Fail,1,50,Machine Malfunction
G-018333,Pass,0,3,
G-018334,Fail,1,37,Machine Malfunction
G-018335,Pass,0,3,
G-018336,Pass,0,3,
G-018337,Fail,1,43,Incorrect dimensions
G-018338,Pass,0,3,
G-018339,Pass,0,2,
G-018340,Fail,1,27,Incorrect dimensions
G-018341,Pass,0,1,
G-018342,Pass,0,1,
G-018343,Pass,0,0,
G-018344,Pass,0,3,
G-018345,Fail,1,37,Incorrect dimensions
G-018346,Pass,0,3,
G-018347,Pass,0,2,
G-018348,Pass,0,3,
G-018349,Fail,1,23,Incorrect dimensions
G-018350,Fail,1,24,Fatigue / Shift Pressure
G-018351,Pass,0,3,
G-018352,Pass,0,3,
G-018353,Pass,0,2,
G-018354,Pass,0,1,
G-018355,Fail,1,59,Incorrect dimensions
G-018356,Fail,1,26,Edge chip
G-018357,Pass,0,3,
G-018358,Fail,1,20,Material Defect
G-018359,Fail,1,60,Edge chip
G-018360,Fail,1,43,Edge chip
G-018361,Pass,0,3,
G-018362,Pass,0,3,
G-018363,Pass,0,3,
G-018364,Pass,0,3,
G-018365,Fail,1,40,Machine Malfunction
G-018366,Pass,0,1,
G-018367,Pass,0,0,
G-018368,Pass,0,3,
G-018369,Pass,0,2,
G-018370,Pass,0,1,
G-018371,Pass,0,0,
G-018372,Pass,0,1,
G-018373,Pass,0,2,
G-018374,Pass,0,1,
G-018375,Fail,1,32,Edge chip
G-018376,Fail,1,52,Material Defect
G-018377,Pass,0,2,
G-018378,Pass,0,3,
G-018379,Pass,0,2,
G-018380,Pass,0,0,
G-018381,Pass,0,1,
G-018382,Pass,0,3,
G-018383,Pass,0,1,
G-018384,Pass,0,0,
G-018385,Pass,0,2,
G-018386,Pass,0,2,
G-018387,Pass,0,1,
G-018388,Fail,1,46,Incorrect dimensions
G-018389,Pass,0,3,
G-018390,Fail,1,26,Incorrect dimensions
G-018391,Pass,0,0,
G-018392,Pass,0,1,
G-018393,Fail,1,31,Material Defect
G-018394,Pass,0,0,
G-018395,Fail,1,23,Edge chip
G-018396,Pass,0,3,
G-018397,Pass,0,2,
G-018398,Pass,0,3,
G-018399,Fail,1,23,Edge chip
G-018400,Fail,1,27,Incorrect dimensions
G-018401,Pass,0,0,
G-018402,Pass,0,1,
G-018403,Pass,0,3,
G-018404,Fail,1,26,Incorrect dimensions
G-018405,Pass,0,2,
G-018406,Fail,1,43,Edge chip
G-018407,Pass,0,3,
G-018408,Pass,0,1,
G-018409,Fail,1,44,Incorrect dimensions
G-018410,Pass,0,3,
G-018411,Pass,0,3,
G-018412,Fail,1,37,Material Defect
G-018413,Fail,1,52,Incorrect dimensions
G-018414,Pass,0,3,
G-018415,Pass,0,2,
G-018416,Fail,1,37,Incorrect dimensions
G-018417,Pass,0,2,
G-018418,Pass,0,2,
G-018419,Pass,0,0,
G-018420,Fail,1,58,Material Defect
G-018421,Fail,1,20,Incorrect dimensions
G-018422,Pass,0,3,
G-018423,Pass,0,1,
G-018424,Pass,0,1,
G-018425,Pass,0,2,
G-018426,Pass,0,0,
G-018427,Pass,0,2,
G-018428,Fail,1,51,Edge chip
G-018429,Pass,0,0,
G-018430,Pass,0,3,
G-018431,Pass,0,3,
G-018432,Pass,0,1,
G-018433,Pass,0,3,
G-018434,Pass,0,3,
G-018435,Pass,0,0,
G-018436,Pass,0,1,
G-018437,Pass,0,1,
G-018438,Pass,0,2,
G-018439,Fail,1,20,Incorrect dimensions
G-018440,Pass,0,0,
G-018441,Pass,0,1,
G-018442,Fail,1,30,Edge chip
G-018443,Pass,0,0,
G-018444,Pass,0,0,
G-018445,Pass,0,2,
G-018446,Fail,1,41,Machine Malfunction
G-018447,Fail,1,46,Machine Malfunction
G-018448,Fail,1,20,Machine Malfunction
G-018449,Fail,1,47,Machine Malfunction
G-018450,Pass,0,3,
G-018451,Fail,1,57,Machine Malfunction
G-018452,Fail,1,44,Material Defect
G-018453,Pass,0,3,
G-018454,Pass,0,0,
G-018455,Pass,0,0,
G-018456,Pass,0,1,
G-018457,Pass,0,0,
G-018458,Pass,0,2,
G-018459,Fail,1,55,Incorrect dimensions
G-018460,Pass,0,0,
G-018461,Fail,1,53,Design / Specification Issue
G-018462,Pass,0,0,
G-018463,Pass,0,0,
G-018464,Pass,0,3,
G-018465,Pass,0,0,
G-018466,Pass,0,1,
G-018467,Fail,1,20,Incorrect dimensions
G-018468,Pass,0,2,
G-018469,Fail,1,29,Incorrect dimensions
G-018470,Pass,0,2,
G-018471,Pass,0,2,
G-018472,Pass,0,1,
G-018473,Pass,0,1,
G-018474,Pass,0,2,
G-018475,Fail,1,28,Incorrect dimensions
G-018476,Fail,1,27,Incorrect dimensions
G-018477,Pass,0,3,
G-018478,Pass,0,1,
G-018479,Pass,0,3,
G-018480,Pass,0,0,
G-018481,Pass,0,3,
G-018482,Pass,0,3,
G-018483,Pass,0,2,
G-018484,Pass,0,0,
G-018485,Pass,0,0,
G-018486,Pass,0,2,
G-018487,Pass,0,2,
G-018488,Pass,0,1,
G-018489,Pass,0,3,
G-018490,Fail,1,34,Edge chip
G-018491,Pass,0,0,
G-018492,Pass,0,2,
G-018493,Pass,0,0,
G-018494,Pass,0,2,
G-018495,Pass,0,2,
G-018496,Pass,0,2,
G-018497,Pass,0,0,
G-018498,Fail,1,20,Edge chip
G-018499,Fail,1,22,Edge chip
G-018500,Pass,0,3,
G-018501,Pass,0,3,
G-018502,Pass,0,1,
G-018503,Pass,0,1,
G-018504,Fail,1,53,Edge chip
G-018505,Pass,0,1,
G-018506,Pass,0,3,
G-018507,Pass,0,1,
G-018508,Pass,0,0,
G-018509,Fail,1,29,Incorrect dimensions
G-018510,Pass,0,3,
G-018511,Pass,0,3,
G-018512,Pass,0,0,
G-018513,Pass,0,3,
G-018514,Fail,1,27,Incorrect dimensions
G-018515,Pass,0,2,
G-018516,Pass,0,0,
G-018517,Fail,1,37,Edge chip
G-018518,Pass,0,3,
G-018519,Pass,0,2,
G-018520,Pass,0,2,
G-018521,Fail,1,21,Edge chip
G-018522,Fail,1,30,Edge chip
G-018523,Fail,1,26,Edge chip
G-018524,Pass,0,1,
G-018525,Pass,0,0,
G-018526,Pass,0,3,
G-018527,Pass,0,3,
G-018528,Pass,0,2,
G-018529,Fail,1,40,Edge chip
G-018530,Pass,0,2,
G-018531,Pass,0,0,
G-018532,Pass,0,2,
G-018533,Pass,0,3,
G-018534,Pass,0,3,
G-018535,Pass,0,3,
G-018536,Pass,0,0,
G-018537,Pass,0,3,
G-018538,Fail,1,51,Incorrect dimensions
G-018539,Pass,0,3,
G-018540,Pass,0,3,
G-018541,Pass,0,2,
G-018542,Pass,0,1,
G-018543,Fail,1,53,Incorrect dimensions
G-018544,Pass,0,0,
G-018545,Pass,0,2,
G-018546,Pass,0,3,
G-018547,Pass,0,3,
G-018548,Fail,1,29,Edge chip
G-018549,Fail,1,46,Edge chip
G-018550,Pass,0,0,
G-018551,Pass,0,3,
G-018552,Pass,0,1,
G-018553,Fail,1,20,Incorrect dimensions
G-018554,Pass,0,3,
G-018555,Pass,0,0,
G-018556,Pass,0,2,
G-018557,Fail,1,56,Edge chip
G-018558,Pass,0,3,
G-018559,Pass,0,1,
G-018560,Pass,0,2,
G-018561,Pass,0,3,
G-018562,Fail,1,60,Incorrect dimensions
G-018563,Pass,0,0,
G-018564,Fail,1,37,Incorrect dimensions
G-018565,Pass,0,2,
G-018566,Pass,0,0,
G-018567,Pass,0,1,
G-018568,Fail,1,37,Machine Malfunction
G-018569,Fail,1,39,Machine Malfunction
G-018570,Fail,1,54,Machine Malfunction
G-018571,Pass,0,2,
G-018572,Pass,0,0,
G-018573,Pass,0,1,
G-018574,Pass,0,3,
G-018575,Pass,0,2,
G-018576,Fail,1,45,Machine Malfunction
G-018577,Pass,0,1,
G-018578,Pass,0,2,
G-018579,Pass,0,0,
G-018580,Pass,0,2,
G-018581,Pass,0,3,
G-018582,Pass,0,1,
G-018583,Pass,0,3,
G-018584,Fail,1,46,Incorrect dimensions
G-018585,Fail,1,32,Material Defect
G-018586,Fail,1,45,Edge chip
G-018587,Pass,0,0,
G-018588,Pass,0,1,
G-018589,Pass,0,0,
G-018590,Pass,0,1,
G-018591,Pass,0,0,
G-018592,Pass,0,1,
G-018593,Fail,1,50,Edge chip
G-018594,Fail,1,32,Edge chip
G-018595,Pass,0,1,
G-018596,Pass,0,0,
G-018597,Pass,0,0,
G-018598,Pass,0,0,
G-018599,Pass,0,1,
G-018600,Fail,1,60,Edge chip
G-018601,Fail,1,59,Machine Malfunction
G-018602,Pass,0,3,
G-018603,Fail,1,23,Machine Malfunction
G-018604,Pass,0,0,
G-018605,Pass,0,3,
G-018606,Pass,0,1,
G-018607,Pass,0,3,
G-018608,Pass,0,0,
G-018609,Fail,1,59,Incorrect dimensions
G-018610,Fail,1,28,Incorrect dimensions
G-018611,Fail,1,31,Incorrect dimensions
G-018612,Pass,0,1,
G-018613,Fail,1,55,Edge chip
G-018614,Fail,1,32,Edge chip
G-018615,Pass,0,0,
G-018616,Pass,0,3,
G-018617,Fail,1,38,Design / Specification Issue
G-018618,Pass,0,1,
G-018619,Pass,0,0,
G-018620,Pass,0,0,
G-018621,Fail,1,36,Edge chip
G-018622,Pass,0,3,
G-018623,Pass,0,0,
G-018624,Pass,0,0,
G-018625,Pass,0,2,
G-018626,Fail,1,56,Incorrect dimensions
G-018627,Pass,0,3,
G-018628,Pass,0,1,
G-018629,Pass,0,2,
G-018630,Pass,0,0,
G-018631,Pass,0,0,
G-018632,Fail,1,38,Edge chip
G-018633,Fail,1,43,Fatigue / Shift Pressure
G-018634,Fail,1,31,Incorrect dimensions
G-018635,Pass,0,3,
G-018636,Pass,0,0,
G-018637,Pass,0,0,
G-018638,Fail,1,39,Edge chip
G-018639,Pass,0,2,
G-018640,Fail,1,39,Incorrect dimensions
G-018641,Fail,1,23,Incorrect dimensions
G-018642,Fail,1,31,Incorrect dimensions
G-018643,Pass,0,3,
G-018644,Fail,1,60,Edge chip
G-018645,Pass,0,3,
G-018646,Fail,1,22,Fatigue / Shift Pressure
G-018647,Pass,0,2,
G-018648,Pass,0,1,
G-018649,Pass,0,1,
G-018650,Pass,0,3,
G-018651,Pass,0,3,
G-018652,Pass,0,1,
G-018653,Fail,1,53,Incorrect dimensions
G-018654,Pass,0,2,
G-018655,Pass,0,0,
G-018656,Pass,0,0,
G-018657,Fail,1,27,Edge chip
G-018658,Pass,0,0,
G-018659,Fail,1,51,Fatigue / Shift Pressure
G-018660,Pass,0,2,
G-018661,Pass,0,3,
G-018662,Fail,1,41,Edge chip
G-018663,Pass,0,2,
G-018664,Fail,1,33,Incorrect dimensions
G-018665,Pass,0,2,
G-018666,Pass,0,3,
G-018667,Pass,0,0,
G-018668,Pass,0,1,
G-018669,Pass,0,2,
G-018670,Fail,1,52,Incorrect dimensions
G-018671,Pass,0,0,
G-018672,Fail,1,40,Incorrect dimensions
G-018673,Fail,1,45,Edge chip
G-018674,Pass,0,3,
G-018675,Pass,0,1,
G-018676,Pass,0,0,
G-018677,Fail,1,29,Incorrect dimensions
G-018678,Pass,0,2,
G-018679,Fail,1,39,Incorrect dimensions
G-018680,Fail,1,48,Incorrect dimensions
G-018681,Pass,0,3,
G-018682,Fail,1,50,Incorrect dimensions
G-018683,Fail,1,33,Edge chip
G-018684,Fail,1,38,Incorrect dimensions
G-018685,Pass,0,3,
G-018686,Pass,0,2,
G-018687,Pass,0,2,
G-018688,Pass,0,3,
G-018689,Pass,0,1,
G-018690,Pass,0,3,
G-018691,Pass,0,3,
G-018692,Pass,0,0,
G-018693,Pass,0,0,
G-018694,Pass,0,0,
G-018695,Pass,0,1,
G-018696,Pass,0,3,
G-018697,Fail,1,21,Fatigue / Shift Pressure
G-018698,Pass,0,1,
G-018699,Pass,0,0,
G-018700,Pass,0,3,
G-018701,Pass,0,0,
G-018702,Pass,0,1,
G-018703,Pass,0,2,
G-018704,Pass,0,3,
G-018705,Pass,0,1,
G-018706,Pass,0,1,
G-018707,Fail,1,54,Edge chip
G-018708,Pass,0,3,
G-018709,Fail,1,53,Material Defect
G-018710,Fail,1,39,Edge chip
G-018711,Fail,1,55,Edge chip
G-018712,Pass,0,1,
G-018713,Fail,1,59,Incorrect dimensions
G-018714,Fail,1,24,Edge chip
G-018715,Pass,0,1,
G-018716,Fail,1,34,Edge chip
G-018717,Pass,0,1,
G-018718,Pass,0,1,
G-018719,Pass,0,2,
G-018720,Pass,0,2,
G-018721,Fail,1,32,Machine Malfunction
G-018722,Pass,0,3,
G-018723,Fail,1,45,Material Defect
G-018724,Pass,0,0,
G-018725,Pass,0,2,
G-018726,Fail,1,37,Machine Malfunction
G-018727,Fail,1,59,Edge chip
G-018728,Pass,0,2,
G-018729,Pass,0,3,
G-018730,Pass,0,3,
G-018731,Pass,0,0,
G-018732,Pass,0,2,
G-018733,Pass,0,0,
G-018734,Fail,1,59,Edge chip
G-018735,Fail,1,40,Incorrect dimensions
G-018736,Pass,0,1,
G-018737,Pass,0,0,
G-018738,Pass,0,3,
G-018739,Fail,1,56,Edge chip
G-018740,Pass,0,1,
G-018741,Pass,0,1,
G-018742,Fail,1,39,Edge chip
G-018743,Pass,0,3,
G-018744,Pass,0,0,
G-018745,Pass,0,0,
G-018746,Pass,0,3,
G-018747,Pass,0,3,
G-018748,Fail,1,20,Incorrect dimensions
G-018749,Pass,0,3,
G-018750,Fail,1,52,Incorrect dimensions
G-018751,Fail,1,45,Edge chip
G-018752,Pass,0,0,
G-018753,Fail,1,21,Edge chip
G-018754,Pass,0,2,
G-018755,Pass,0,3,
G-018756,Pass,0,0,
G-018757,Pass,0,2,
G-018758,Pass,0,1,
G-018759,Fail,1,32,Incorrect dimensions
G-018760,Fail,1,23,Edge chip
G-018761,Pass,0,1,
G-018762,Fail,1,48,Edge chip
G-018763,Pass,0,2,
G-018764,Fail,1,51,Material Defect
G-018765,Pass,0,0,
G-018766,Fail,1,45,Edge chip
G-018767,Pass,0,0,
G-018768,Fail,1,40,Incorrect dimensions
G-018769,Pass,0,0,
G-018770,Pass,0,1,
G-018771,Fail,1,22,Design / Specification Issue
G-018772,Fail,1,22,Incorrect dimensions
G-018773,Pass,0,3,
G-018774,Pass,0,3,
G-018775,Pass,0,0,
G-018776,Fail,1,21,Edge chip
G-018777,Pass,0,1,
G-018778,Pass,0,0,
G-018779,Pass,0,2,
G-018780,Pass,0,3,
G-018781,Pass,0,3,
G-018782,Pass,0,3,
G-018783,Pass,0,2,
G-018784,Pass,0,2,
G-018785,Pass,0,0,
G-018786,Pass,0,1,
G-018787,Pass,0,1,
G-018788,Pass,0,0,
G-018789,Pass,0,1,
G-018790,Pass,0,0,
G-018791,Fail,1,26,Edge chip
G-018792,Pass,0,3,
G-018793,Pass,0,2,
G-018794,Pass,0,0,
G-018795,Pass,0,3,
G-018796,Pass,0,2,
G-018797,Pass,0,2,
G-018798,Pass,0,2,
G-018799,Pass,0,0,
G-018800,Pass,0,1,
G-018801,Pass,0,2,
G-018802,Pass,0,0,
G-018803,Pass,0,3,
G-018804,Pass,0,2,
G-018805,Fail,1,34,Machine Malfunction
G-018806,Pass,0,0,
G-018807,Pass,0,0,
G-018808,Fail,1,32,Machine Malfunction
G-018809,Pass,0,1,
G-018810,Fail,1,50,Machine Malfunction
G-018811,Fail,1,50,Machine Malfunction
G-018812,Pass,0,0,
G-018813,Pass,0,1,
G-018814,Pass,0,3,
G-018815,Pass,0,3,
G-018816,Fail,1,44,Machine Malfunction
G-018817,Pass,0,1,
G-018818,Pass,0,2,
G-018819,Pass,0,1,
G-018820,Pass,0,2,
G-018821,Fail,1,32,Material Defect
G-018822,Fail,1,21,Incorrect dimensions
G-018823,Fail,1,42,Contamination
G-018824,Pass,0,1,
G-018825,Pass,0,2,
G-018826,Fail,1,38,Edge chip
G-018827,Pass,0,3,
G-018828,Pass,0,1,
G-018829,Pass,0,3,
G-018830,Pass,0,3,
G-018831,Pass,0,3,
G-018832,Pass,0,2,
G-018833,Pass,0,1,
G-018834,Pass,0,1,
G-018835,Pass,0,0,
G-018836,Pass,0,3,
G-018837,Pass,0,0,
G-018838,Pass,0,0,
G-018839,Pass,0,0,
G-018840,Pass,0,2,
G-018841,Pass,0,0,
G-018842,Pass,0,1,
G-018843,Fail,1,36,Machine Malfunction
G-018844,Pass,0,0,
G-018845,Fail,1,23,Machine Malfunction
G-018846,Pass,0,2,
G-018847,Fail,1,54,Incorrect dimensions
G-018848,Pass,0,1,
G-018849,Pass,0,0,
G-018850,Pass,0,0,
G-018851,Pass,0,3,
G-018852,Pass,0,0,
G-018853,Fail,1,35,Edge chip
G-018854,Pass,0,2,
G-018855,Pass,0,3,
G-018856,Pass,0,2,
G-018857,Pass,0,3,
G-018858,Pass,0,0,
G-018859,Pass,0,3,
G-018860,Pass,0,0,
G-018861,Pass,0,0,
G-018862,Pass,0,1,
G-018863,Pass,0,2,
G-018864,Pass,0,1,
G-018865,Pass,0,3,
G-018866,Pass,0,0,
G-018867,Pass,0,3,
G-018868,Pass,0,1,
G-018869,Pass,0,0,
G-018870,Pass,0,0,
G-018871,Fail,1,57,Edge chip
G-018872,Pass,0,0,
G-018873,Pass,0,3,
G-018874,Pass,0,0,
G-018875,Pass,0,1,
G-018876,Pass,0,3,
G-018877,Fail,1,30,Incorrect dimensions
G-018878,Pass,0,3,
G-018879,Pass,0,2,
G-018880,Pass,0,2,
G-018881,Pass,0,1,
G-018882,Pass,0,1,
G-018883,Pass,0,1,
G-018884,Fail,1,37,Edge chip
G-018885,Pass,0,2,
G-018886,Pass,0,2,
G-018887,Fail,1,54,Incorrect dimensions
G-018888,Pass,0,0,
G-018889,Pass,0,2,
G-018890,Pass,0,3,
G-018891,Pass,0,0,
G-018892,Pass,0,2,
G-018893,Pass,0,3,
G-018894,Pass,0,1,
G-018895,Pass,0,0,
G-018896,Pass,0,1,
G-018897,Pass,0,2,
G-018898,Pass,0,2,
G-018899,Pass,0,0,
G-018900,Pass,0,2,
G-018901,Pass,0,2,
G-018902,Pass,0,3,
G-018903,Pass,0,0,
G-018904,Pass,0,3,
G-018905,Pass,0,2,
G-018906,Fail,1,54,Edge chip
G-018907,Pass,0,0,
G-018908,Fail,1,57,Edge chip
G-018909,Pass,0,1,
G-018910,Pass,0,2,
G-018911,Pass,0,0,
G-018912,Pass,0,2,
G-018913,Pass,0,3,
G-018914,Fail,1,50,Incorrect dimensions
G-018915,Pass,0,2,
G-018916,Fail,1,25,Incorrect dimensions
G-018917,Pass,0,0,
G-018918,Pass,0,1,
G-018919,Pass,0,0,
G-018920,Fail,1,40,Edge chip
G-018921,Pass,0,0,
G-018922,Pass,0,1,
G-018923,Pass,0,1,
G-018924,Pass,0,0,
G-018925,Fail,1,33,Machine Malfunction
G-018926,Fail,1,58,Machine Malfunction
G-018927,Fail,1,36,Machine Malfunction
G-018928,Pass,0,3,
G-018929,Fail,1,28,Machine Malfunction
G-018930,Fail,1,23,Machine Malfunction
G-018931,Fail,1,47,Machine Malfunction
G-018932,Pass,0,0,
G-018933,Fail,1,26,Machine Malfunction
G-018934,Pass,0,3,
G-018935,Fail,1,59,Machine Malfunction
G-018936,Pass,0,2,
G-018937,Pass,0,2,
G-018938,Pass,0,1,
G-018939,Pass,0,3,
G-018940,Pass,0,2,
G-018941,Pass,0,3,
G-018942,Pass,0,2,
G-018943,Pass,0,1,
G-018944,Fail,1,45,Material Defect
G-018945,Pass,0,0,
G-018946,Pass,0,1,
G-018947,Pass,0,2,
G-018948,Fail,1,37,Material Defect
G-018949,Pass,0,3,
G-018950,Pass,0,2,
G-018951,Pass,0,3,
G-018952,Pass,0,2,
G-018953,Pass,0,2,
G-018954,Fail,1,55,Edge chip
G-018955,Fail,1,26,Incorrect dimensions
G-018956,Pass,0,1,
G-018957,Pass,0,0,
G-018958,Pass,0,1,
G-018959,Pass,0,2,
G-018960,Pass,0,1,
G-018961,Pass,0,0,
G-018962,Pass,0,2,
G-018963,Fail,1,60,Machine Malfunction
G-018964,Fail,1,32,Machine Malfunction
G-018965,Pass,0,3,
G-018966,Pass,0,1,
G-018967,Pass,0,2,
G-018968,Pass,0,2,
G-018969,Pass,0,2,
G-018970,Fail,1,52,Incorrect dimensions
G-018971,Pass,0,2,
G-018972,Fail,1,29,Edge chip
G-018973,Pass,0,2,
G-018974,Pass,0,1,
G-018975,Fail,1,40,Incorrect dimensions
G-018976,Fail,1,37,Incorrect dimensions
G-018977,Fail,1,24,Fatigue / Shift Pressure
G-018978,Pass,0,0,
G-018979,Pass,0,1,
G-018980,Fail,1,51,Edge chip
G-018981,Pass,0,1,
G-018982,Pass,0,0,
G-018983,Fail,1,44,Edge chip
G-018984,Pass,0,2,
G-018985,Fail,1,53,Edge chip
G-018986,Pass,0,0,
G-018987,Fail,1,50,Edge chip
G-018988,Pass,0,2,
G-018989,Pass,0,0,
G-018990,Pass,0,0,
G-018991,Pass,0,3,
G-018992,Pass,0,0,
G-018993,Pass,0,0,
G-018994,Pass,0,2,
G-018995,Fail,1,58,Incorrect dimensions
G-018996,Pass,0,2,
G-018997,Fail,1,27,Design / Specification Issue
G-018998,Pass,0,3,
G-018999,Pass,0,1,
G-019000,Pass,0,0,
G-019001,Pass,0,0,
G-019002,Fail,1,44,Contamination
G-019003,Pass,0,0,
G-019004,Pass,0,0,
G-019005,Pass,0,3,
G-019006,Pass,0,1,
G-019007,Fail,1,50,Design / Specification Issue
G-019008,Pass,0,1,
G-019009,Fail,1,57,Edge chip
G-019010,Fail,1,39,Material Defect
G-019011,Fail,1,30,Incorrect dimensions
G-019012,Pass,0,0,
G-019013,Pass,0,2,
G-019014,Pass,0,3,
G-019015,Pass,0,1,
G-019016,Pass,0,2,
G-019017,Pass,0,0,
G-019018,Fail,1,35,Incorrect dimensions
G-019019,Pass,0,3,
G-019020,Pass,0,2,
G-019021,Fail,1,33,Edge chip
G-019022,Pass,0,1,
G-019023,Pass,0,2,
G-019024,Pass,0,0,
G-019025,Fail,1,53,Edge chip
G-019026,Fail,1,25,Incorrect dimensions
G-019027,Fail,1,39,Incorrect dimensions
G-019028,Pass,0,3,
G-019029,Fail,1,46,Edge chip
G-019030,Fail,1,22,Incorrect dimensions
G-019031,Pass,0,0,
G-019032,Pass,0,0,
G-019033,Fail,1,52,Incorrect dimensions
G-019034,Pass,0,2,
G-019035,Fail,1,29,Edge chip
G-019036,Pass,0,1,
G-019037,Pass,0,1,
G-019038,Pass,0,2,
G-019039,Pass,0,1,
G-019040,Pass,0,3,
G-019041,Fail,1,26,Incorrect dimensions
G-019042,Pass,0,2,
G-019043,Pass,0,3,
G-019044,Pass,0,1,
G-019045,Pass,0,0,
G-019046,Pass,0,2,
G-019047,Pass,0,3,
G-019048,Fail,1,60,Machine Malfunction
G-019049,Pass,0,3,
G-019050,Pass,0,1,
G-019051,Pass,0,1,
G-019052,Fail,1,60,Machine Malfunction
G-019053,Pass,0,2,
G-019054,Pass,0,2,
G-019055,Pass,0,2,
G-019056,Fail,1,25,Machine Malfunction
G-019057,Fail,1,20,Incorrect dimensions
G-019058,Pass,0,1,
G-019059,Fail,1,46,Fatigue / Shift Pressure
G-019060,Pass,0,2,
G-019061,Pass,0,0,
G-019062,Fail,1,45,Fatigue / Shift Pressure
G-019063,Pass,0,1,
G-019064,Pass,0,2,
G-019065,Fail,1,52,Design / Specification Issue
G-019066,Pass,0,0,
G-019067,Pass,0,0,
G-019068,Pass,0,1,
G-019069,Fail,1,20,Edge chip
G-019070,Fail,1,48,Incorrect dimensions
G-019071,Pass,0,0,
G-019072,Fail,1,59,Edge chip
G-019073,Pass,0,1,
G-019074,Pass,0,1,
G-019075,Pass,0,3,
G-019076,Pass,0,0,
G-019077,Pass,0,1,
G-019078,Fail,1,45,Incorrect dimensions
G-019079,Pass,0,3,
G-019080,Pass,0,0,
G-019081,Fail,1,29,Machine Malfunction
G-019082,Pass,0,0,
G-019083,Fail,1,60,Machine Malfunction
G-019084,Fail,1,25,Machine Malfunction
G-019085,Pass,0,0,
G-019086,Pass,0,2,
G-019087,Pass,0,3,
G-019088,Pass,0,1,
G-019089,Pass,0,1,
G-019090,Pass,0,0,
G-019091,Pass,0,2,
G-019092,Fail,1,59,Incorrect dimensions
G-019093,Pass,0,1,
G-019094,Pass,0,1,
G-019095,Fail,1,32,Contamination
G-019096,Pass,0,3,
G-019097,Pass,0,0,
